GeneSymbol	VB002_z1	VB002_z2	VB005_z1	VB010_z1	VB010_z2
CIT	6.17004590613033	7.78638090418798	6.62539185851848	8.49185473673619	8.58299854061941
CITED2	75.4783603589062	39.5987106654673	23.3445119768473	95.539174927678	40.3503124952321
CITED4	113.331688828846	170.442851204686	15.6240069975438	30.9524387223639	48.5136828517638
CKAP2	14.4410367932023	18.0837861550318	8.61870277208231	7.04151661027514	8.51852091102858
CKAP4	199.423546092627	226.724595082792	85.6164827895043	162.955215483198	250.329630140679
CKB	60.4470497530738	22.9731668158874	57.010205739853	39.9482532203504	50.4393172065425
CKLF	123.909355607084	134.264446413819	82.8636736596726	174.137721118608	137.703473414738
CKS1B	184.328016906836	73.6669209493222	141.468203073654	155.316559975573	155.91863996482
CKS2	186.033116546966	180.029013604544	36.4851035668136	129.564290535184	110.125413720869
CLCA4	2.39896587737255	2.37193895014559	3.23569595247628	2.66754555961495	2.43176548885973
CLCF1	2.81769853108494	6.30338038891933	1.88204135272273	4.32535977071042	8.56284551408152
CLCN2	2.36612652951095	1.9740339164455	1.93870234910039	1.49603369302343	2.03134632233378
CLDN1	71.7267557489879	93.0956652015158	40.9940390020035	52.7364208467267	26.4554008105216
CLDN11	2.08095678417733	1.13373592608829	5.69050051594168	2.58184906446195	2.19051663856264
CLDN4	57.8038033038086	25.452285259671	471.355165928632	304.586456283508	473.327028890438
CLDN7	40.3594707772923	28.0987251364148	42.2087202654178	26.3269744106087	63.9882321857509
CLEC11A	50.2529482788396	46.007915433839	50.5482120203685	72.8674277754552	69.4594430159456
CLEC12A	5.74810222160034	1.64380315880639	5.49926948441878	8.98363630753301	3.11479498254018
CLEC2B	159.269028831026	148.381483921294	37.5441317510326	82.8043635669789	70.6411411090918
CLEC2D	21.3802415813848	28.7416210108248	7.9071460231068	34.7015576717005	17.1445800029733
CLEC4A	4.66935956161317	11.8617164781572	2.47165372465208	3.77455637310669	4.2015111908018
CLEC7A	62.4313151776127	50.856939477072	27.0551116965256	47.4762700951376	47.9530588181163
CLECL1	3.80666274575941	3.99139385779909	2.1499248651499	4.79290278908305	3.04698004517287
CLIC2	8.32148484619587	8.9408769940527	14.1954216487172	24.3028374197301	15.7017406594411
CLIC3	28.9249571162102	5.70709654290373	2.84522465488625	14.1952066399095	4.173908761096
CLIC4	118.035084362813	128.927649820186	58.8324910405334	72.1905103244685	112.406458284829
CLK2	10.4460772187484	11.3391496193096	12.2640480033934	14.1557711134509	16.5672551409127
CLMN	3.40356073577175	5.14530678409631	15.8964909913504	8.24234809639668	13.2262821612563
CLN6	8.18738174822779	10.3028836158494	8.25515186644937	9.903154498303	12.0130680753875
CLN8	9.70448299602334	10.8923044185426	11.3470438990347	19.6983149793407	13.2714515276295
CLNK	2.55289687528797	0.979095341446558	5.07396228343609	7.64493366121453	4.90646105701841
CLPP	81.8713014852626	85.8855871420298	46.8841951677238	75.6846386565766	96.7912035235919
CLPTM1	128.118394141504	129.442438614976	94.9897470697993	138.532486316326	150.660238538519
CLPTM1L	29.0396462629343	24.8941783763606	20.3677969760896	28.6065453486617	24.708036516238
CLSPN	17.580393847644	20.5988753615367	11.7035092523362	9.15904323661503	9.73188265502648
CLTA	317.046697642323	330.700546106356	179.500577009304	257.200868012612	264.634897503396
CLTB	383.958134704674	146.889552348904	88.6517244659944	200.674002170587	253.875536745788
CLU	68.6747908321209	117.817246540174	692.848762103291	156.439845115408	551.19715482152
CMAS	30.9199057038458	41.0007948332024	36.5285267141687	41.8266335838916	38.029208252043
CMPK2	14.9352496514449	19.2406984742634	2.45565267856762	8.92069690176651	8.18537857621928
CMSS1	57.7094549446727	44.1522378929539	19.7916120688847	27.9688112995919	28.0435238772973
CMTM3	60.0478847201936	79.5612180321451	58.6135045289346	60.1420573815491	98.5356500767326
CMTM6	402.668977270224	245.309929866013	212.145627446367	341.555792988705	327.256091090972
CMTM7	91.4873053606835	73.0701727122006	42.2919304571964	86.7830425369726	112.203504689627
CMYA5	3.38812917712741	2.74950596562942	14.2486305850683	7.87539875878545	4.99781733908858
CNBD2	2.3766896465645	1.35713379560716	1.35713379560716	1.35713379560716	1.35713379560716
CNBP	293.31799601536	228.393350626831	176.476741285141	188.485258442365	180.774547349884
CNFN	90.6985334037373	4.62239797662807	5.47066536954925	4.35854082720569	5.53169897207993
CNGA1	1.30706085857619	1.29407054720887	6.69821596119755	2.40712119796424	1.58516097536183
CNIH3	1.20689252951281	3.24219561053463	4.1610166494952	1.2112931079062	6.01354585658131
CNIH4	140.924792456374	141.452742142149	64.7897705726024	100.135787713265	122.205756662668
CNKSR3	2.24701155088774	4.0541700518109	13.8264566414395	7.86836245210239	3.49456319967926
CNN2	323.352716372706	298.525989404606	156.693644624184	182.599829053281	234.630173268937
CNN3	151.559910430731	106.125655540841	62.650779431794	211.980501131362	240.275617283841
CNOT10	6.38824841759286	8.31304061575206	8.70243784321391	11.3136092505183	12.3423903265686
CNOT2	89.1335004542396	68.9212825556634	259.146678870216	121.2206981463	160.990507212804
CNOT4	36.1925136580281	61.1405603634579	15.6439280136157	48.3973550329773	80.3832386288633
CNP	51.8482666756855	55.3120568330462	37.3843027213686	96.8077895250711	68.9415583155564
CNTLN	13.8860553743178	15.3893672048206	9.91517295252319	19.4068518574668	18.4669776751642
COA4	89.7213830320456	88.7989085686378	68.5880576638888	49.8320034804094	61.133805219406
COA6	39.6754919789463	34.7778449863507	27.6980992233331	46.3822400040965	24.0447600502686
COBLL1	11.9898989851513	6.74317206267568	25.5697307331708	19.6481313534823	12.7919967902469
COCH	0.943453721442429	0.943453721442429	14.4395693810826	10.4005436397617	5.30502009006806
COL16A1	22.1344443447232	19.5914136601351	12.1492795704432	34.1762949310781	61.0334721567476
COL17A1	20.2762256358216	21.1858621729338	1.704396397849	1.55538805907783	1.60869275509498
COL18A1	148.099474111177	159.630040171225	82.7589304691468	120.845699826671	156.980300666009
COL1A1	2747.14718330191	1766.63074838664	1154.86318519823	1547.74855439978	5192.42910159712
COL27A1	17.677908694626	23.7271899868672	4.53111688828372	30.5726870027057	31.6508130646076
COL4A5	7.76185278731891	12.2592908608414	7.10258603830726	4.72692452286516	2.09052396407723
COL4A6	3.56852725597846	6.56504816532125	2.66255852731889	1.34026436301761	1.23526336076106
COL5A2	153.018625404529	209.555635977681	50.3965868410133	74.354585589556	175.161225139684
COL6A1	670.554034637488	574.202664800731	318.853651100731	1016.71834199276	963.408249709464
COL6A3	236.880390089849	304.426379473071	240.635463389816	235.958685780447	575.07780759849
COL7A1	20.7643367666544	19.5579700810605	6.51751438254831	13.191248570268	14.3079049200303
COL9A2	1.74555408997516	4.64483150817015	3.62098619183245	3.39517168195345	7.21320269396571
COLCA1	1.6815695258391	1.6815695258391	14.5239669734251	7.65071991553199	3.56259721771785
COLCA2	1.45537503114957	5.39899764154387	2.73694129885113	6.73181184865676	1.50555928105947
COLEC12	2.96671322009045	2.6605786720134	3.34484797087072	1.86961172257508	7.44426507853485
COMMD4	40.8517441449184	40.2391078007776	57.945457092227	79.5814429446923	66.543181616764
COMMD6	260.369319737736	194.387722280514	227.347538388352	344.537863828074	376.67167335537
COMMD8	32.6595246420706	36.2543477848132	26.3535581531422	25.3465287295023	32.5582344937788
COMT	46.0906787517388	51.8306963088018	72.4564407216716	179.892888055326	156.044745934359
COMTD1	9.59218749134195	9.65229478355304	4.88051036413662	31.9006814201502	39.1024046118304
COPE	230.442901285393	240.120887129968	182.825490775617	259.452697378095	270.382719676373
COPG1	65.3136573243133	52.3081722102186	59.1790197072215	56.264250951832	64.8906674250701
COPRS	85.8009661804719	108.62896654925	61.6142593433671	86.4339593466566	90.5338384918195
COPS5	42.4386021678724	33.5676332660389	41.8859551426601	61.050393274207	36.5112371908868
COPS6	120.939507361402	100.646134857703	95.2598484116287	93.7030545484183	86.8758230881885
COPS7A	27.6121172069468	26.9164447776418	33.2083312601169	36.9661782410409	38.231897463312
COPZ1	172.379067028269	145.13345809322	111.849340733414	140.983847298504	149.900638999463
COPZ2	19.9153404897071	11.9291693956197	4.20663293264451	9.29287388686897	13.7302805316864
COQ2	10.3090851861093	8.33817307465368	6.63225752819315	11.5490903980975	8.86082710269017
COQ7	4.20913620136525	6.00761915786723	20.7936967881707	10.1671004690631	13.8303574058207
CORO1A	19.0159681368749	19.0159681368749	19.0159681368749	97.3512872923392	19.0159681368749
CORO1B	68.6329645913874	30.1962873421715	13.2799579768114	47.6818086952387	46.3353190442924
CORO1C	122.875169663082	108.949919013125	31.8145804551644	79.8947535727434	71.8377215425511
CORO2A	7.30577031716087	8.29801271263425	16.9120973026046	9.3164560002706	8.43185346740592
COTL1	298.440657437247	272.143002772304	96.3502439952853	322.499397912051	241.839201171117
COX14	145.966600917651	89.7909348802193	244.995741643922	128.498498741918	161.798053463353
COX18	4.84097327705323	6.16560135315617	6.44269734504262	6.13451211961692	7.90028532732339
COX4I1	843.412848802914	605.879708475146	742.830034159815	929.233433123673	694.807973448769
COX5A	137.433743149956	133.827423176263	159.913256294891	268.089180138221	210.472234304485
COX6A1	220.410465010188	259.905353058652	172.250228764726	369.402199145931	274.089964691996
COX6C	559.87407840847	392.377177699015	952.430013223552	679.058079916747	622.375585652253
COX7A2L	127.026983211826	43.4401237871836	177.838252746486	131.352429216706	135.047025525661
COX7C	745.642140169609	560.267735916388	599.421220359651	883.658743579662	978.684848835402
CP	1.09055248862879	1.42151466556378	21.468566181294	2.77332168583044	4.37796685808495
CPE	23.9316125332684	15.9291362721824	58.6142635118806	46.1760471713367	17.2666920475032
CPEB4	87.4619577345891	101.848136614249	94.5657073405562	67.8178857837694	46.9912931445665
CPM	10.3049015080229	8.144093548215	44.2951019318583	13.1954733660984	12.0554194087748
CPNE2	3.76278068643827	7.00131411506393	10.8879921218297	8.48847132764031	9.67341404596008
CPNE5	8.21938880681407	9.94184186288394	12.8550518472788	18.6491488227636	4.04279000422597
CPNE7	1.86330171198687	3.03273699110751	13.669465832851	4.97351329046835	3.85474318150166
CPOX	6.72976570644879	7.04381040194838	3.30849252227164	4.32682359781023	4.66876308161623
CPQ	15.1539720935127	22.080484004061	20.719863784448	88.8445339530743	59.4875789570637
CPSF4	10.0125471963743	10.921613729564	9.33895353418904	10.424455035445	7.84320443044233
CPT1C	1.81828533779894	3.94407263578524	1.09164946959059	7.27734540143345	2.10920099291091
CPVL	29.6323264876762	43.7561704247606	40.5234652715305	54.86793786615	75.1710399739111
CRABP2	31.7332504589212	15.6125223932879	81.708775456305	66.0899057892742	174.538704133285
CRB3	2.565206718305	3.13373655106194	5.30296447552001	4.19336932023987	5.9389817424982
CREB1	56.5142994206323	67.4421497842488	59.5296838541804	44.7957142916499	36.8753177762771
CREB3	31.701113782667	47.9812335387027	16.6225789798942	28.845762656357	33.3207844598808
CREB3L2	60.0682870152895	68.3865522814043	72.9399646950607	80.8053237574199	120.926196019416
CREB5	35.8971660413305	30.4683271772964	15.2222278482868	15.1428654147674	55.0896272102638
CREBBP	36.8372912837046	48.5897789719362	49.1064137481557	58.6330021222268	63.0470324584388
CREBL2	7.26496397508246	13.7444810669836	16.2947104527883	19.0087077441024	16.6220010538168
CREBRF	65.558099198487	91.6211029063532	135.07995756121	112.305908378076	137.406334857354
CREG1	122.955748430209	81.2768865690702	127.173576116225	98.8016263755584	109.449530087839
CRELD2	103.862348595318	61.0748517763985	112.435544196457	68.4350020579174	73.1188139150921
CREM	124.280015831282	87.5724798807372	85.0521982636561	133.61457899584	86.5785794886987
CRIM1	62.6365470479235	55.864418262443	36.7750025216848	30.3612633864053	24.8805250543896
CRIP2	155.169392284537	105.996512304435	160.070336308021	116.53928961082	197.044999555185
CRISPLD2	63.9082563439735	63.3626619485401	42.9536390682455	134.26016513116	103.483670629715
CRK	60.6168513565952	54.8323177983332	87.6650851803117	66.5620596542419	78.1667001507745
CRLF1	1.51466352694311	1.37154176488521	1.37154176488521	1.37154176488521	1.83676671538232
CRNDE	2.87738263833292	2.40593943717277	17.2025000552531	2.91000423789731	2.26107636355975
CROT	4.87354070437992	4.17465138857393	45.3286433910141	10.3162837416139	10.2481906959249
CRTAP	177.271622733314	190.470479050691	69.5332476966504	148.989886082574	144.095396304919
CRYAB	202.606384703894	59.5562635241419	45.3652079351271	25.3760570760933	75.7841576374672
CSE1L	30.5889247826639	29.0107485671799	6.30447132764058	21.3958164833515	23.3485930781479
CSF1	45.7928901411277	26.0426388806867	16.1711466235337	11.319017717018	31.3372273060264
CSF1R	100.317923304929	64.6903629602517	54.4035661630993	115.635623413686	83.2283064611378
CSF3R	26.7672978655743	41.9803159543893	10.3266210701141	6.31805650946104	6.84304493677659
CSK	81.1237457993337	64.3299078064187	49.7160429501086	90.57364852736	88.9663164863036
CSNK1E	99.4582610076674	101.236880510212	109.606027005596	65.8590821846806	80.0475151670166
CSRNP1	56.4217095612286	46.9772385614391	19.9818264017879	52.3428384941838	81.2019885977905
CSRNP3	1.41389402161218	1.39984234132452	1.28023739206563	3.11575275122086	2.10807660102076
CSRP1	76.7241969487225	75.8042814627154	94.2182795616749	100.524578562728	215.021076138735
CSRP2	28.9992510689272	34.5687517440688	38.2101221251654	42.9438256822853	32.6815357826783
CST3	928.520350149931	851.667875723019	1286.49438618596	1723.95923576025	1269.77939520805
